timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-08-01T00:00:00.000Z";"2024-08-01T23:59:59.999Z";"2024-08-01T01:04:00.000Z";"2024-08-01T18:49:00.000Z";"2781";0.3443883968;0.3459931786;0.3263219789;0.3376484237;482456.51;88011340.03;"2024-08-01T23:59:59.999Z"
"2024-07-31T00:00:00.000Z";"2024-07-31T23:59:59.999Z";"2024-07-31T14:18:00.000Z";"2024-07-31T23:59:00.000Z";"2781";0.3577557743;0.3612932638;0.3443883968;0.3443883968;567392.46;89768179.47;"2024-07-31T23:59:59.999Z"
"2024-07-30T00:00:00.000Z";"2024-07-30T23:59:59.999Z";"2024-07-30T13:22:00.000Z";"2024-07-30T18:34:00.000Z";"2781";0.3541012008;0.3594586793;0.349511736;0.3577557743;625066.82;93252516.2;"2024-07-30T23:59:59.999Z"
"2024-07-29T00:00:00.000Z";"2024-07-29T23:59:59.999Z";"2024-07-29T11:07:00.000Z";"2024-07-29T00:13:00.000Z";"2781";0.3494296706;0.3623389935;0.3490764824;0.3541012008;462384.42;92297710.09;"2024-07-29T23:59:59.999Z"
"2024-07-28T00:00:00.000Z";"2024-07-28T23:59:59.999Z";"2024-07-28T18:51:00.000Z";"2024-07-28T07:43:00.000Z";"2781";0.3501153308;0.351835125;0.3465237698;0.3494296852;312634.09;91073039.77;"2024-07-28T23:59:59.999Z"
"2024-07-27T00:00:00.000Z";"2024-07-27T23:59:59.999Z";"2024-07-27T15:10:00.000Z";"2024-07-27T20:28:00.000Z";"2781";0.3520075123;0.3571824609;0.3457086504;0.3501153308;463028;91251723.89;"2024-07-27T23:59:59.999Z"
"2024-07-26T00:00:00.000Z";"2024-07-26T23:59:59.999Z";"2024-07-26T16:16:00.000Z";"2024-07-26T17:55:00.000Z";"2781";0.3603058759;0.3702736163;0.3465996135;0.3520075123;847311.14;91744889.82;"2024-07-26T23:59:59.999Z"
"2024-07-25T00:00:00.000Z";"2024-07-25T23:59:59.999Z";"2024-07-25T00:01:00.000Z";"2024-07-25T20:31:00.000Z";"2781";0.3801023183;0.3801136018;0.3528011074;0.3603058759;444289.49;93837187.7;"2024-07-25T23:59:59.999Z"
"2024-07-24T00:00:00.000Z";"2024-07-24T23:59:59.999Z";"2024-07-24T21:07:00.000Z";"2024-07-24T19:19:00.000Z";"2781";0.3794176709;0.3821976578;0.3711870858;0.3801023183;506579.01;98992925.09;"2024-07-24T23:59:59.999Z"
"2024-07-23T00:00:00.000Z";"2024-07-23T23:59:59.999Z";"2024-07-23T09:44:00.000Z";"2024-07-23T17:43:00.000Z";"2781";0.3884371397;0.3934317812;0.3733169328;0.3794230806;494727.93;98814814.54;"2024-07-23T23:59:59.999Z"
